y,p_positive,p_negative
0,0.5260814,0.47391862
1,0.6218202,0.3781798
1,0.80001533,0.19998467
1,0.6340865,0.3659135
0,0.5537384,0.44626158
1,0.3113108,0.68868923
1,0.6682016,0.33179837
0,0.5350269,0.4649731
0,0.4646277,0.53537226
1,0.8724974,0.12750262
0,0.51687384,0.48312616
1,0.7754686,0.22453141
0,0.58486545,0.41513455
1,0.4706548,0.5293452
1,0.57101685,0.42898315
0,0.73010266,0.26989734
1,0.8225544,0.17744559
0,0.6776014,0.3223986
1,0.62386245,0.37613755
0,0.44213378,0.5578662
0,0.32655668,0.6734433
1,0.82058954,0.17941046
0,0.72271687,0.27728313
1,0.59600675,0.40399325
1,0.7568619,0.24313807
1,0.54617673,0.45382327
1,0.8344641,0.16553593
1,0.8632308,0.13676918
1,0.5758667,0.4241333
1,0.5627782,0.43722183
1,0.4842037,0.5157963
1,0.79686326,0.20313674
1,0.50371724,0.49628276
1,0.8095739,0.19042611
1,0.53504574,0.46495426
1,0.9049514,0.09504861
0,0.48446804,0.51553196
1,0.9710254,0.028974593
1,0.7885176,0.2114824
1,0.8286478,0.17135221
1,0.5951254,0.40487462
1,0.706114,0.293886
1,0.77511,0.22489
1,0.78780705,0.21219295
0,0.6802455,0.31975448
0,0.51642287,0.48357713
1,0.73058975,0.26941025
1,0.8158519,0.18414807
0,0.55989605,0.44010395
0,0.586114,0.413886
1,0.6581419,0.3418581
1,0.4157196,0.5842804
1,0.72494286,0.27505714
1,0.7011735,0.29882652
0,0.6056629,0.39433712
0,0.7071803,0.29281968
1,0.68283445,0.31716555
1,0.75572675,0.24427325
1,0.7120089,0.2879911
1,0.70873475,0.29126525
1,0.60327435,0.39672565
0,0.24645124,0.75354874
1,0.775009,0.22499102
0,0.655874,0.344126
0,0.6699327,0.33006728
0,0.58117145,0.41882855
1,0.8087635,0.1912365
1,0.5272075,0.4727925
1,0.8191574,0.18084258
1,0.5626679,0.4373321
0,0.6214267,0.3785733
1,0.8224267,0.17757332
1,0.6091113,0.3908887
1,0.50063163,0.49936837
1,0.5069254,0.4930746
1,0.70178974,0.29821026
0,0.6541291,0.3458709
1,0.6556771,0.34432292
1,0.65319717,0.34680283
0,0.674156,0.325844
1,0.6063276,0.3936724
0,0.77861947,0.22138053
1,0.85792685,0.14207315
0,0.5362582,0.46374178
1,0.8342997,0.16570032
1,0.9587489,0.041251123
0,0.552968,0.44703197
0,0.74073195,0.25926805
0,0.36066738,0.63933265
1,0.6246584,0.3753416
0,0.23880428,0.7611957
1,0.43486038,0.56513965
1,0.5324969,0.46750307
0,0.832847,0.167153
0,0.6927761,0.30722392
0,0.65714824,0.34285176
1,0.44258374,0.55741626
0,0.34378776,0.6562122
0,0.7524915,0.24750853
1,0.8145355,0.1854645
1,0.8456667,0.1543333
0,0.47404733,0.5259527
0,0.7277117,0.27228832
1,0.5300929,0.4699071
0,0.59915525,0.40084475
1,0.7519411,0.24805892
1,0.8589896,0.1410104
0,0.587793,0.412207
0,0.7253794,0.2746206
0,0.49884224,0.50115776
0,0.15733239,0.8426676
1,0.58740294,0.41259706
0,0.76164126,0.23835874
1,0.59418553,0.40581447
1,0.593162,0.406838
1,0.64591384,0.35408616
0,0.55682415,0.44317585
1,0.86029637,0.13970363
1,0.59891397,0.40108603
1,0.5220114,0.4779886
0,0.6149528,0.3850472
0,0.43970105,0.5602989
1,0.5788627,0.42113727
0,0.32051426,0.67948574
1,0.5234735,0.4765265
1,0.5005428,0.49945718
1,0.51432234,0.48567766
1,0.76558965,0.23441035
0,0.54862326,0.45137674
1,0.45512444,0.54487556
1,0.5729577,0.4270423
1,0.8430138,0.15698618
0,0.8989482,0.10105181
0,0.7139603,0.2860397
1,0.5213019,0.47869807
0,0.47878596,0.521214
1,0.58244294,0.41755706
1,0.70492953,0.29507047
0,0.59555393,0.40444607
1,0.50995547,0.49004453
0,0.42071104,0.57928896
0,0.6639769,0.3360231
1,0.9034595,0.09654051
1,0.7319006,0.26809943
0,0.8905887,0.1094113
1,0.79552114,0.20447886
1,0.44581935,0.5541806
0,0.7591334,0.2408666
1,0.67970204,0.32029796
0,0.60222924,0.39777076
1,0.7756689,0.22433108
1,0.44708973,0.55291027
1,0.9987062,0.0012937784
1,0.44680306,0.5531969
1,0.8406751,0.15932488
0,0.49124664,0.50875336
0,0.27861986,0.7213801
0,0.6651663,0.33483368
1,0.68739307,0.31260693
1,0.8555508,0.14444917
1,0.50727177,0.49272823
1,0.6194848,0.38051522
0,0.72273433,0.27726567
1,0.3979523,0.6020477
1,0.66591084,0.33408916
1,0.76294833,0.23705167
0,0.6605891,0.3394109
0,0.26451546,0.73548454
1,0.55501807,0.44498193
1,0.78918713,0.21081287
0,0.41233787,0.5876621
1,0.39678597,0.603214
1,0.5526863,0.44731373
1,0.83676255,0.16323745
0,0.45667908,0.5433209
1,0.85141665,0.14858335
0,0.5591953,0.44080472
1,0.8068865,0.1931135
1,0.79070187,0.20929813
1,0.50038874,0.49961126
1,0.50827986,0.49172014
1,0.7922656,0.2077344
1,0.4118159,0.5881841
1,0.6239801,0.3760199
1,0.53465146,0.46534854
1,0.60514295,0.39485705
0,0.5197095,0.48029047
0,0.44378003,0.55621994
1,0.6304621,0.3695379
1,0.68609893,0.31390107
0,0.5899441,0.41005588
1,0.8607486,0.13925141
1,0.8880699,0.11193007
1,0.5005507,0.4994493
1,0.9347091,0.06529093
1,0.5323929,0.46760708
1,0.7511486,0.24885142
1,0.9009518,0.0990482
1,0.88865197,0.11134803
0,0.41842425,0.58157575
0,0.50635684,0.49364316
1,0.9914185,0.008581519
0,0.87564236,0.12435764
1,0.51462156,0.48537844
0,0.448289,0.55171096
1,0.43133286,0.5686672
0,0.5076819,0.4923181
0,0.6315321,0.36846793
0,0.63234377,0.36765623
0,0.7527439,0.2472561
0,0.6718108,0.3281892
1,0.48335835,0.5166416
1,0.78346163,0.21653837
1,0.74425155,0.25574845
0,0.56116855,0.43883145
1,0.740927,0.25907302
0,0.5424658,0.4575342
1,0.35770094,0.64229906
0,0.6210211,0.3789789
1,0.72905266,0.27094734
1,0.49720353,0.5027965
1,0.68710697,0.31289303
1,0.9732333,0.026766717
1,0.531102,0.468898
1,0.78458714,0.21541286
1,0.4463699,0.5536301
1,0.41215333,0.58784664
0,0.48743516,0.51256484
1,0.85923004,0.14076996
1,0.9822812,0.017718792
0,0.6817267,0.3182733
1,0.73208386,0.26791614
0,0.56275046,0.43724954
0,0.37846005,0.62153995
1,0.84874785,0.15125215
1,0.95677084,0.043229163
0,0.48962396,0.51037604
0,0.5284345,0.47156549
1,0.5249149,0.47508508
0,0.19996879,0.8000312
1,0.55518,0.44482
0,0.39644867,0.6035513
0,0.71170855,0.28829145
1,0.89626354,0.10373646
1,0.75024986,0.24975014
0,0.6856988,0.3143012
1,0.4351493,0.5648507
1,0.6692113,0.33078867
1,0.77122754,0.22877246
1,0.9409777,0.059022307
1,0.8107277,0.18927228
1,0.84705126,0.15294874
0,0.60085326,0.39914674
1,0.8248122,0.17518783
0,0.6500381,0.34996188
1,0.68820274,0.31179726
1,0.7392553,0.2607447
1,0.52232766,0.47767234
0,0.28530475,0.7146952
1,0.87661725,0.12338275
1,0.5509211,0.44907892
1,0.5334284,0.46657163
1,0.48046204,0.5195379
1,0.66002065,0.33997935
1,0.5900694,0.4099306
1,0.79749733,0.20250267
1,0.9546996,0.045300424
0,0.60020596,0.39979404
1,0.68203133,0.31796867
1,0.996424,0.0035759807
0,0.7157079,0.2842921
1,0.49743244,0.5025675
1,0.48384118,0.5161588
1,0.921843,0.07815701
1,0.6885624,0.3114376
1,0.91916806,0.080831945
0,0.4897573,0.5102427
1,0.60360676,0.39639324
0,0.49768203,0.50231797
0,0.45840076,0.5415993
0,0.510179,0.48982102
1,0.8150649,0.1849351
1,0.74414086,0.25585914
1,0.6225808,0.37741917
1,0.94551414,0.054485857
1,0.8197439,0.18025613
1,0.9977308,0.0022692084
1,0.9755803,0.024419725
1,0.9082849,0.0917151
1,0.72347677,0.27652323
0,0.60329854,0.39670146
1,0.5492205,0.4507795
1,0.64802426,0.35197574
0,0.5032461,0.49675387
1,0.95299286,0.047007143
0,0.57906204,0.42093796
1,0.97773516,0.022264838
0,0.47274455,0.5272554
1,0.78841776,0.21158224
0,0.59421724,0.40578276
1,0.6630212,0.3369788
1,0.9987509,0.0012490749
1,0.5279144,0.4720856
0,0.899174,0.100826025
0,0.38499776,0.6150023
0,0.60481757,0.39518243
0,0.42078668,0.5792133
0,0.6040713,0.39592868
0,0.34636182,0.6536382
1,0.5904388,0.40956122
1,0.9259859,0.07401413
1,0.5873708,0.4126292
0,0.62819904,0.37180096
0,0.20486009,0.7951399
1,0.832217,0.16778302
1,0.81711006,0.18288994
1,0.7220065,0.2779935
1,0.8446599,0.15534008
1,0.8265373,0.17346269
1,0.5897193,0.4102807
0,0.38877547,0.61122453
1,0.79108554,0.20891446
0,0.6901002,0.3098998
0,0.51161504,0.48838496
1,0.6628018,0.3371982
1,0.5973997,0.4026003
1,0.4959389,0.5040611
1,0.22268145,0.77731854
1,0.77141494,0.22858506
1,0.58807045,0.41192955
0,0.3362981,0.6637019
1,0.6755771,0.3244229
1,0.6880324,0.3119676
0,0.8508712,0.1491288
1,0.7190853,0.28091472
1,0.54080254,0.45919746
1,0.8278134,0.17218661
1,0.55338085,0.44661915
1,0.79595274,0.20404726
1,0.90527767,0.09472233
0,0.3984317,0.60156834
1,0.5585127,0.4414873
1,0.73873514,0.26126486
1,0.60167205,0.39832795
0,0.8977076,0.10229242
0,0.55224675,0.44775325
0,0.63590616,0.36409384
0,0.53165644,0.46834356
1,0.7169629,0.28303713
1,0.98215574,0.01784426
0,0.5553726,0.4446274
1,0.963919,0.036081016
1,0.71738327,0.28261673
0,0.1479379,0.8520621
0,0.4762532,0.5237468
1,0.6148882,0.3851118
0,0.6675487,0.33245128
0,0.5195286,0.48047137
1,0.622928,0.37707198
1,0.99220955,0.0077904463
0,0.35665128,0.6433487
1,0.36084828,0.6391517
1,0.777204,0.22279602
1,0.8352633,0.16473669
0,0.6309041,0.36909592
0,0.6607646,0.33923542
0,0.5591627,0.44083732
1,0.84392554,0.15607446
1,0.7653489,0.23465109
1,0.92861724,0.07138276
1,0.66962725,0.33037275
1,0.8968072,0.103192806
1,0.9500613,0.04993868
1,0.823989,0.17601103
0,0.61703783,0.38296217
0,0.7170921,0.2829079
0,0.56628984,0.43371016
1,0.42720997,0.57279
1,0.9918401,0.008159876
0,0.6884974,0.31150258
1,0.96237564,0.03762436
1,0.56063074,0.43936926
1,0.5849218,0.41507822
1,0.7835546,0.21644539
1,0.87390184,0.12609816
0,0.78334105,0.21665895
1,0.96957266,0.030427337
0,0.55722356,0.44277644
1,0.716759,0.28324097
1,0.5831729,0.41682708
1,0.39533398,0.604666
1,0.80242753,0.19757247
0,0.47654346,0.5234566
1,0.5656769,0.43432307
0,0.3575423,0.6424577
1,0.52119917,0.47880083
1,0.8422752,0.1577248
1,0.78556985,0.21443015
0,0.4404922,0.5595078
0,0.70953476,0.29046524
1,0.7850349,0.2149651
1,0.7390029,0.26099712
0,0.4909742,0.5090258
1,0.8134369,0.18656307
1,0.4750542,0.5249458
0,0.897399,0.10260099
1,0.566538,0.43346202
0,0.5392324,0.46076763
1,0.6764394,0.3235606
1,0.62568074,0.37431926
1,0.47488973,0.52511024
1,0.847742,0.15225798
1,0.47705156,0.52294844
1,0.71985406,0.28014594
0,0.51610994,0.48389006
1,0.898976,0.10102397
0,0.6373127,0.3626873
1,0.5080342,0.49196577
0,0.61156064,0.38843936
1,0.71252656,0.28747344
1,0.6528293,0.3471707
1,0.6332626,0.36673743
1,0.6147081,0.38529187
1,0.83300203,0.16699797
1,0.8259219,0.1740781
1,0.669499,0.33050102
0,0.82834756,0.17165244
1,0.5957293,0.4042707
1,0.95957625,0.04042375
1,0.5896835,0.41031653
1,0.678028,0.321972
1,0.89038044,0.10961956
1,0.50481486,0.49518514
1,0.8093696,0.19063038
0,0.6956445,0.3043555
1,0.79187346,0.20812654
0,0.55291003,0.44708997
1,0.62239033,0.37760967
1,0.9253784,0.07462162
0,0.52365786,0.47634214
1,0.66541016,0.33458984
1,0.8285715,0.1714285
1,0.47842717,0.5215728
0,0.9597404,0.0402596
1,0.6047807,0.39521933
1,0.7570201,0.24297988
1,0.5087658,0.49123418
0,0.4915893,0.5084107
1,0.94295883,0.05704117
1,0.75477433,0.24522567
1,0.931793,0.068207026
1,0.8720385,0.12796152
1,0.5619497,0.43805033
1,0.53299725,0.46700275
0,0.52869606,0.47130394
1,0.6206394,0.37936062
0,0.4878575,0.51214254
1,0.49345368,0.5065463
0,0.5790198,0.42098022
1,0.5689191,0.43108088
1,0.8229385,0.1770615
0,0.54666346,0.45333654
1,0.9617774,0.03822261
1,0.67848355,0.32151645
0,0.6233897,0.37661028
1,0.55292636,0.44707364
0,0.3801707,0.6198293
0,0.5027605,0.49723947
1,0.86562586,0.13437414
1,0.59245867,0.40754133
0,0.5000237,0.49997628
1,0.77682316,0.22317684
1,0.47549152,0.5245085
1,0.76593155,0.23406845
1,0.6823608,0.31763917
0,0.3828367,0.6171633
0,0.6682746,0.33172542
1,0.38520342,0.6147966
1,0.60008633,0.39991367
1,0.51957554,0.48042446
1,0.5127743,0.4872257
1,0.68662685,0.31337315
0,0.50587136,0.49412864
1,0.50744396,0.49255604
1,0.9528576,0.047142386
0,0.55584824,0.44415176
1,0.79651034,0.20348966
1,0.5245881,0.4754119
0,0.83105266,0.16894734
1,0.76731503,0.23268497
1,0.7666421,0.2333579
1,0.7788609,0.22113907
1,0.7603767,0.23962331
1,0.740049,0.259951
1,0.5922618,0.4077382
1,0.4932934,0.5067066
0,0.66526526,0.33473474
1,0.6441388,0.3558612
0,0.40598586,0.59401417
1,0.8799497,0.12005031
1,0.54204834,0.45795166
1,0.8565648,0.14343518
1,0.9299502,0.07004982
1,0.3595921,0.6404079
1,0.89433986,0.10566014
1,0.5744956,0.4255044
1,0.39271793,0.60728204
1,0.99847835,0.001521647
1,0.74767035,0.25232965
1,0.6209574,0.37904263
0,0.31153765,0.6884624
1,0.74363834,0.25636166
1,0.49630684,0.50369316
1,0.6477538,0.35224622
1,0.8958594,0.10414058
1,0.81107837,0.18892163
1,0.7602513,0.23974872
1,0.6029871,0.3970129
1,0.729435,0.27056497
0,0.54424316,0.45575684
1,0.7402717,0.2597283
1,0.9712371,0.028762877
0,0.56467324,0.43532676
1,0.62410927,0.37589073
0,0.6955454,0.30445462
1,0.81197375,0.18802625
1,0.7534663,0.24653369
1,0.7294838,0.27051622
1,0.7303668,0.26963317
1,0.75834954,0.24165046
1,0.97965574,0.020344257
1,0.3417444,0.6582556
0,0.5365165,0.4634835
1,0.7699321,0.23006791
0,0.36147398,0.638526
1,0.8095478,0.19045222
0,0.7677237,0.23227632
1,0.7078517,0.2921483
0,0.60193306,0.39806694
1,0.7842002,0.21579981
1,0.703715,0.29628497
0,0.6035542,0.3964458
0,0.66070396,0.33929604
0,0.23486407,0.76513594
1,0.6051091,0.3948909
1,0.7971894,0.20281059
1,0.9072726,0.09272742
0,0.42644873,0.5735513
0,0.6262569,0.37374312
1,0.8259219,0.1740781
0,0.5819119,0.41808808
1,0.64916456,0.35083544
1,0.46962264,0.5303774
1,0.8329188,0.16708118
1,0.440637,0.559363
1,0.15063784,0.84936213
1,0.9077598,0.092240214
1,0.6856874,0.31431258
1,0.5379952,0.46200478
1,0.6916991,0.3083009
0,0.6416463,0.35835367
1,0.6842401,0.3157599
1,0.4714906,0.5285094
1,0.74727285,0.25272715
0,0.6392723,0.36072773
1,0.8933987,0.1066013
0,0.67543924,0.32456076
1,0.7747239,0.22527611
0,0.46196264,0.53803736
1,0.7779048,0.22209519
0,0.57509106,0.42490894
0,0.86312497,0.13687503
1,0.6377704,0.3622296
1,0.81096476,0.18903524
0,0.5470331,0.45296693
1,0.8916333,0.10836673
1,0.77740836,0.22259164
0,0.59083307,0.40916693
1,0.49158412,0.5084159
1,0.6232823,0.3767177
1,0.9724717,0.027528286
1,0.6542764,0.34572363
0,0.3338864,0.6661136
1,0.74921733,0.25078267
1,0.51263857,0.48736143
1,0.5508828,0.44911718
1,0.7608465,0.2391535
1,0.5516145,0.44838548
1,0.7080992,0.2919008
1,0.7494138,0.2505862
0,0.5076434,0.4923566
1,0.5759353,0.4240647
1,0.5869012,0.4130988
1,0.48971817,0.5102818
0,0.4956509,0.5043491
1,0.6963411,0.3036589
0,0.44637483,0.55362517
1,0.77744335,0.22255665
0,0.14434129,0.8556587
0,0.47975922,0.5202408
0,0.40702572,0.5929743
1,0.94196856,0.05803144
1,0.78295046,0.21704954
1,0.9309155,0.069084525
1,0.5770445,0.4229555
1,0.5370587,0.4629413
0,0.52759683,0.47240317
0,0.43230653,0.5676935
0,0.56473535,0.43526465
1,0.7738973,0.22610271
1,0.4639221,0.53607786
0,0.56972206,0.43027794
0,0.63818055,0.36181945
1,0.9676519,0.032348096
0,0.371247,0.628753
0,0.32539228,0.67460775
1,0.7950684,0.20493162
1,0.8501161,0.14988393
1,0.8384167,0.1615833
1,0.46106127,0.53893876
0,0.60394084,0.39605916
1,0.5772904,0.42270958
1,0.43483973,0.5651603
0,0.39019588,0.60980415
1,0.75498396,0.24501604
0,0.69803876,0.30196124
0,0.4766774,0.5233226
0,0.45001954,0.54998046
0,0.71519774,0.28480226
0,0.68198603,0.31801397
0,0.3366169,0.6633831
1,0.95633686,0.043663144
0,0.5894998,0.41050023
0,0.66271585,0.33728415
0,0.5395038,0.4604962
1,0.9193107,0.08068931
1,0.4762532,0.5237468
0,0.6423258,0.35767418
0,0.5377152,0.4622848
0,0.6376875,0.3623125
1,0.49470478,0.5052952
1,0.79303473,0.20696527
1,0.97182196,0.028178036
0,0.6026921,0.39730787
0,0.48020342,0.5197966
1,0.7465133,0.2534867
0,0.51769185,0.48230815
1,0.9210817,0.07891828
1,0.7980276,0.20197242
1,0.8049267,0.1950733
1,0.8188282,0.18117177
1,0.9618364,0.038163602
1,0.85616535,0.14383465
1,0.52114916,0.47885084
1,0.88951343,0.11048657
1,0.71130764,0.28869236
1,0.45375505,0.546245
1,0.59313434,0.40686566
1,0.9455525,0.054447472
1,0.9351105,0.06488949
1,0.5225513,0.4774487
1,0.9549706,0.0450294
1,0.71692395,0.28307605
1,0.48229587,0.5177041
0,0.5312134,0.4687866
1,0.64384526,0.35615474
1,0.75462747,0.24537253
0,0.8263836,0.17361641
0,0.7635388,0.23646122
1,0.72457445,0.27542555
0,0.64312416,0.35687584
1,0.8373453,0.1626547
1,0.5633252,0.43667477
1,0.81038076,0.18961924
0,0.6559475,0.3440525
0,0.70839924,0.29160076
0,0.5970793,0.40292072
1,0.9987589,0.0012410879
1,0.54399866,0.45600134
1,0.6528283,0.34717172
0,0.5261882,0.4738118
1,0.60633945,0.39366055
1,0.6822477,0.3177523
1,0.72676885,0.27323115
0,0.6644809,0.33551908
0,0.68387717,0.31612283
0,0.69608617,0.30391383
0,0.3466085,0.6533915
0,0.40207985,0.5979202
1,0.54707384,0.45292616
0,0.40829608,0.5917039
1,0.5127889,0.4872111
1,0.8579896,0.14201039
1,0.893689,0.10631102
0,0.59428495,0.40571505
1,0.76800996,0.23199004
1,0.5215776,0.4784224
0,0.47090185,0.52909815
0,0.74920666,0.25079334
1,0.92635137,0.07364863
1,0.41752547,0.5824745
1,0.5071561,0.49284393
1,0.26533446,0.7346655
1,0.8850102,0.11498982
0,0.90884316,0.09115684
1,0.72447175,0.27552825
1,0.5469876,0.4530124
0,0.4920158,0.50798416
1,0.9233815,0.07661849
1,0.70142055,0.29857945
1,0.8326714,0.1673286
1,0.82264805,0.17735195
0,0.49657303,0.50342697
1,0.48574466,0.51425534
0,0.39220017,0.6077998
0,0.74227244,0.25772756
0,0.58856595,0.41143405
1,0.85813326,0.14186674
1,0.7600157,0.23998427
1,0.6338912,0.36610878
1,0.79565966,0.20434034
1,0.94549376,0.054506242
1,0.5552441,0.4447559
1,0.8397729,0.16022712
0,0.57032186,0.42967814
0,0.55871856,0.44128144
1,0.42337623,0.5766238
1,0.8023073,0.19769269
1,0.9986621,0.0013378859
1,0.5246284,0.4753716
1,0.5609416,0.43905842
1,0.66284215,0.33715785
1,0.59150624,0.40849376
0,0.5850639,0.41493613
1,0.83171684,0.16828316
1,0.58135974,0.41864026
1,0.5767412,0.42325878
1,0.6993894,0.3006106
1,0.8899812,0.11001879
1,0.6930014,0.3069986
1,0.4236978,0.5763022
0,0.5230082,0.47699177
1,0.61324984,0.38675016
1,0.8342603,0.16573972
0,0.5109707,0.4890293
0,0.6350354,0.3649646
1,0.8057438,0.19425619
1,0.5881876,0.41181242
1,0.871115,0.12888497
1,0.89666396,0.103336036
1,0.73527896,0.26472104
0,0.59742516,0.40257484
1,0.7041782,0.2958218
0,0.60989594,0.39010406
1,0.87878287,0.12121713
0,0.63272285,0.36727715
1,0.75963897,0.24036103
0,0.3810924,0.6189076
0,0.3607167,0.6392833
0,0.48029083,0.51970917
1,0.40447745,0.5955225
0,0.9363343,0.06366569
1,0.9205157,0.079484284
0,0.39024803,0.60975194
0,0.63553864,0.36446136
1,0.6383564,0.3616436
0,0.17379679,0.8262032
0,0.6061066,0.39389342
1,0.68682295,0.31317705
1,0.9585541,0.04144591
1,0.75684744,0.24315256
0,0.65235054,0.34764946
1,0.6799455,0.32005447
1,0.56998813,0.43001187
0,0.6309005,0.3690995
1,0.59195375,0.40804625
1,0.8483647,0.15163529
0,0.69528365,0.30471635
1,0.68447596,0.31552404
0,0.44508633,0.55491364
1,0.9168611,0.08313888
0,0.59288687,0.40711313
1,0.9914597,0.008540273
1,0.7713862,0.2286138
1,0.7764207,0.22357929
0,0.34638992,0.6536101
1,0.87006086,0.12993914
1,0.76023376,0.23976624
1,0.65643555,0.34356445
1,0.9660521,0.033947885
0,0.5302535,0.46974647
1,0.50479066,0.49520934
0,0.5790129,0.42098713
1,0.34525305,0.65474695
1,0.7702771,0.22972292
0,0.48482966,0.51517034
1,0.6847969,0.31520307
1,0.75691456,0.24308544
0,0.62890035,0.37109965
0,0.7986124,0.20138758
0,0.5576517,0.4423483
0,0.7063673,0.2936327
0,0.46208802,0.537912
0,0.5116376,0.48836237
1,0.5754682,0.42453182
1,0.8644563,0.1355437
1,0.90108997,0.09891003
0,0.55979204,0.44020796
1,0.9143252,0.08567482
0,0.5273089,0.47269112
1,0.7389951,0.26100492
1,0.53216755,0.46783245
1,0.6093757,0.39062428
1,0.8639743,0.13602573
1,0.65402097,0.34597903
0,0.20059107,0.7994089
0,0.49489963,0.50510037
1,0.5658843,0.4341157
1,0.5604514,0.4395486
0,0.7001054,0.29989457
1,0.4755396,0.52446043
1,0.68473315,0.31526685
1,0.8987111,0.101288915
0,0.3135138,0.68648624
1,0.96043366,0.039566338
0,0.51634437,0.48365563
0,0.879428,0.12057197
1,0.77274585,0.22725415
1,0.81493324,0.18506676
1,0.60293555,0.39706445
1,0.9770269,0.02297312
1,0.8943884,0.10561162
1,0.7980293,0.2019707
1,0.7540852,0.24591482
1,0.9591161,0.0408839
0,0.8713031,0.12869692
0,0.3858105,0.6141895
1,0.36475906,0.6352409
0,0.7428868,0.25711322
1,0.7392189,0.2607811
0,0.77696633,0.22303367
0,0.44097874,0.55902123
1,0.9650492,0.034950793
1,0.65453285,0.34546715
0,0.9002958,0.099704206
1,0.5398667,0.4601333
0,0.5872601,0.41273987
1,0.44842336,0.5515766
1,0.54216325,0.45783675
0,0.56898606,0.43101394
1,0.86749685,0.13250315
1,0.12879235,0.87120765
1,0.40671945,0.59328055
0,0.48349962,0.51650035
1,0.76335967,0.23664033
1,0.97959363,0.020406365
1,0.49501526,0.50498474
1,0.8650231,0.13497692
0,0.47861856,0.52138144
1,0.46997905,0.53002095
1,0.48793468,0.5120653
1,0.84833044,0.15166956
1,0.44633275,0.55366725
1,0.7041782,0.2958218
0,0.47277802,0.527222
1,0.9121933,0.0878067
0,0.50517154,0.49482846
1,0.63249135,0.36750865
1,0.78385925,0.21614075
1,0.59390485,0.40609515
1,0.8776338,0.12236619
1,0.9243302,0.075669825
1,0.564108,0.435892
1,0.5025098,0.49749023
0,0.67444,0.32555997
1,0.37227112,0.6277289
1,0.83637166,0.16362834
0,0.59219086,0.40780914
0,0.8632614,0.1367386
1,0.8134234,0.1865766
1,0.80929184,0.19070816
1,0.9067829,0.093217075
1,0.6809802,0.3190198
1,0.74689823,0.25310177
1,0.6135033,0.38649672
1,0.5982556,0.40174443
1,0.90074265,0.09925735
1,0.82289153,0.17710847
1,0.88039106,0.11960894
1,0.36909297,0.63090706
0,0.58335745,0.41664255
0,0.5107231,0.4892769
1,0.6311107,0.36888927
1,0.72213286,0.27786714
1,0.98573446,0.014265537
1,0.8078847,0.1921153
1,0.38717523,0.6128248
0,0.60902506,0.39097494
1,0.59917927,0.40082073
1,0.8698417,0.1301583
1,0.95695597,0.04304403
1,0.48245594,0.51754403
1,0.5308702,0.4691298
1,0.5201787,0.47982132
0,0.7494351,0.25056487
1,0.6487299,0.35127008
0,0.7560538,0.2439462
1,0.3685372,0.6314628
0,0.5210869,0.47891313
1,0.6588534,0.3411466
1,0.9338622,0.06613779
0,0.57037044,0.42962956
0,0.38352224,0.6164777
1,0.77213293,0.22786707
1,0.74557006,0.25442994
1,0.8567298,0.1432702
1,0.84743524,0.15256476
0,0.5470904,0.4529096
1,0.9901344,0.009865582
1,0.5843392,0.4156608
1,0.63516724,0.36483276
1,0.6105906,0.38940942
0,0.52862185,0.47137815
1,0.9671158,0.03288418
1,0.75257546,0.24742454
1,0.27324623,0.7267538
1,0.45837092,0.5416291
0,0.69491243,0.30508757
1,0.878751,0.12124902
0,0.8658532,0.13414681
1,0.6745725,0.32542747
0,0.53549755,0.46450245
1,0.8528424,0.14715761
1,0.82868,0.17132002
1,0.86218065,0.13781935
0,0.45885268,0.54114735
1,0.49122155,0.50877845
1,0.51030767,0.48969233
1,0.8972253,0.10277468
0,0.5724883,0.4275117
1,0.49390972,0.5060903
1,0.72979605,0.27020395
0,0.8695581,0.1304419
1,0.6112848,0.3887152
1,0.91991454,0.08008546
0,0.5616322,0.43836778
0,0.7090389,0.2909611
0,0.48303315,0.5169668
1,0.84065753,0.15934247
0,0.7101263,0.28987372
0,0.42653662,0.5734634
1,0.9438788,0.05612117
0,0.53029716,0.46970284
1,0.7903789,0.20962107
1,0.8161501,0.18384987
0,0.47439912,0.5256009
1,0.80092484,0.19907516
0,0.5962937,0.4037063
1,0.8306989,0.1693011
1,0.8022451,0.19775492
1,0.93678993,0.06321007
1,0.74726576,0.25273424
1,0.99282235,0.007177651
1,0.4951921,0.5048079
0,0.5107,0.4893
1,0.5296062,0.47039378
1,0.80733675,0.19266325
0,0.418056,0.581944
0,0.38154307,0.61845696
1,0.7465611,0.2534389
0,0.59695655,0.40304345
1,0.81799674,0.18200326
1,0.69772357,0.30227643
1,0.4923382,0.5076618
1,0.93995374,0.060046256
0,0.60824645,0.39175355
1,0.5849373,0.41506273
1,0.9715622,0.028437793
1,0.4753385,0.52466154
1,0.86822987,0.13177013
0,0.62106997,0.37893003
1,0.6912858,0.3087142
1,0.96517044,0.034829557
1,0.80134857,0.19865143
1,0.6095984,0.3904016
0,0.6608671,0.3391329
0,0.32732823,0.6726718
1,0.6493317,0.3506683
1,0.6336824,0.36631757
0,0.6671035,0.33289647
0,0.4942899,0.5057101
0,0.40612707,0.5938729
1,0.5259553,0.47404468
1,0.3938137,0.6061863
1,0.5855174,0.4144826
1,0.42223883,0.5777612
1,0.5717873,0.4282127
0,0.5839126,0.4160874
0,0.59829134,0.40170866
0,0.5354994,0.4645006
1,0.72160184,0.27839816
1,0.98782665,0.012173355
0,0.44784892,0.5521511
